componente,date,value
Bundled telecommunication services,2020/03,0.01
Bundled telecommunication services,2020/04,0.01
Bundled telecommunication services,2020/05,0.01
Bundled telecommunication services,2020/06,0.01
Bundled telecommunication services,2020/07,-0.01
Bundled telecommunication services,2020/08,-0.01
Bundled telecommunication services,2020/09,-0.01
Bundled telecommunication services,2020/10,-0.02
Bundled telecommunication services,2020/11,-0.02
Bundled telecommunication services,2020/12,-0.02
Bundled telecommunication services,2021/01,0
Bundled telecommunication services,2021/02,0
Bundled telecommunication services,2021/03,-0.01
Bundled telecommunication services,2021/04,-0.01
Bundled telecommunication services,2021/05,0
Bundled telecommunication services,2021/06,0
Bundled telecommunication services,2021/07,0.02
Bundled telecommunication services,2021/08,0.01
Bundled telecommunication services,2021/09,0.01
Bundled telecommunication services,2021/10,0.02
Recreation and culture,2020/01,0
Recreation and culture,2020/02,0.029999999999999999
Recreation and culture,2020/03,0.01
Recreation and culture,2020/04,0.029999999999999999
Recreation and culture,2020/05,0.029999999999999999
Recreation and culture,2020/06,0.059999999999999998
Recreation and culture,2020/07,0.059999999999999998
Recreation and culture,2020/08,0
Recreation and culture,2020/09,0
Recreation and culture,2020/10,0
Recreation and culture,2020/11,-0.02
Recreation and culture,2020/12,0.01
Recreation and culture,2021/01,0.23999999999999999
Recreation and culture,2021/02,0.17000000000000001
Recreation and culture,2021/03,0.14999999999999999
Recreation and culture,2021/04,0.059999999999999998
Recreation and culture,2021/05,0.11
Recreation and culture,2021/06,-0.050000000000000003
Recreation and culture,2021/07,-0.14999999999999999
Recreation and culture,2021/08,-0.070000000000000007
Recreation and culture,2021/09,0.080000000000000002
Recreation and culture,2021/10,0.12
Education,2020/01,0
Education,2020/02,0
Education,2020/03,0
Education,2020/04,0
Education,2020/05,0
Education,2020/06,0.01
Education,2020/07,0.01
Education,2020/08,0.01
Education,2020/09,0.01
Education,2020/10,0
Education,2020/11,0
Education,2020/12,0
Education,2021/01,0
Education,2021/02,0
Education,2021/03,0
Education,2021/04,0
Education,2021/05,0
Education,2021/06,0
Education,2021/07,0
Education,2021/08,0
Education,2021/09,-0.02
Education,2021/10,-0.01
